hotel_id,city,name,address,postalcode
1315,Peabody,Plaza Motel,125 Newbury St,1960
1316,Pebble Beach,The Lodge at Pebble Beach,1700 17 Mile Dr,93953
1317,Pecos,Best Western Plus Swiss Chalet Hotel Suites,141 S Frontage Rd,79772
1318,Pendleton,Working Girls Hotel,17 SW Emigrant Ave,97801
1319,Pensacola,Quality Inn & Suites,7601 Scenic Hwy,32504
1320,Pensacola,Springhill Suites Pensacola,487 Creighton Rd,32504
1321,Pensacola,TownePlace Suites Pensacola,481 Creighton Rd,32504
1322,Peoria,Mark Twain Hotel,225 Ne Adams St,61602
1323,Perry,Days Inn Perry Near Fairgrounds,200 Valley Dr,31069
1324,Perry,Econolodge,102 Valley Dr,31069
1325,Perry,Jameson Inn - Perry,200 Market Place Dr,31069
1326,Perrysburg,Budget Inn,3602 Hanley Rd,43551-9746
1327,Peru,Tourest Motel,16 W Us Highway 6,61354
1328,Petoskey,Econo Lodge South,1859 S US Highway 131,49770
1329,Philadelphia,Aloft Philadelphia Downtown,101 N Broad St,19107-6523
1330,Philadelphia,Embassy Suites by Hilton Philadelphia - Center City,1776 Benjamin Franklin Parkway,19103-1211
1331,Philadelphia,Fairfield Inn Philadelphia Airport,8800 Bartram Ave,19153-3192
1332,Philadelphia,"Home2 Suites By Hilton Philadelphia-Convention Center, Pa",1200 Arch St,19107
1333,Phoenix,Comfort Inn I-10 West at 51st Ave,5152 W Latham St,85043-1770
1334,Phoenix,Courtyard Phoenix North/Happy Valley,2029 W Whispering Wind Dr,85085-2870
1335,Phoenix,FOUND:RE Phoenix,1100 N Central Ave,85004-1817
1336,Phoenix,Hilton Garden Inn Phoenix Airport,3422 E Elwood St,85040
1337,Phoenix,Holiday Inn North Phoenix,12027 N 28th Dr,85029-3304
1338,Phoenix,Hotel 502,502 W Camelback Rd,85013-2202
1339,Phoenix,La Quinta Inn & Suites Phoenix I-10 West,4929 W McDowell Rd,85035-4105
1340,Phoenix,Red Roof Inn Phoenix North - Bell Road,17222 N Black Canyon Hwy,85053-2012
1341,Phoenix,Residence Inn Phoenix North/Happy Valley,2035 W Whispering Wind Dr,85085-2870
1342,Phoenix,WoodSpring Suites Phoenix I-10 West,1360 N 43rd Ave,85009-3160
1343,Phoenixville,Hilton Garden Inn Valley Forge/Oaks,500 Cresson Blvd,19460
1344,Pico Rivera,Econo Lodge,8477 Telegraph Rd,90660
1345,Pigeon Forge,Hampton Inn Suites Pigeon Forge On The Parkway,2025 Parkway,37863
1346,Pigeon Forge,Microtel Inn Suites by Wyndham Pigeon Forge,2045 Parkway,37863
1347,Pigeon Forge,Quality Inn Suites at Dollywood Lane,3756 Parkway,37863
1348,Pinckneyville,Americas Best Value Inn Suites,5700 State Route 154,62274
1349,Pinedale,Best Western Pinedale Inn,864 W Pine St,82941
1350,Pinetop,Northwoods Resort,165 E White Mountain Blvd,85935
1351,Pinetop,PVC at The Roundhouse Resort,5801 Buck Springs Rd,85935
1352,Pineville,Four Points By Sheraton Charlotte-pineville,9705 Leitner Dr,28134
1353,Pineville,Hilton Garden Inn Charlotte Pineville,425 Towne Centre Blvd,28134
1354,Pismo Beach,Beach Comber Inn,541 Cypress St,93449
1355,Pismo Beach,Seacrest Oceanfront Hotel,2241 Price St,93449
1356,Pittsburg,Comfort Inn Suites,4009 Parkview Dr,66762
1357,Pittsburg,Regency Inn Suites,4023 Parkview Dr,66762
1358,Pittsburgh,Hotel Indigo Pittsburgh East Liberty,123 N Highland Ave,15206
1359,Pittsburgh,Hyatt Place Pittsburgh North Shore,260 N Shore Dr,15212
1360,Pittsburgh,Pittsburgh Marriott City Center,112 Washington Pl,15219
1361,Pittsburgh,Wyndham Garden Pittsburgh Airport,1 Industry Ln,15275
1362,Pittsfield,Econo Lodge,16 Cheshire Rd,1201
1363,Pittston,Holiday Inn Express Wilkes-barre/scranton (airport),30 Concorde Dr,18641
1364,Plainview,Budget Inn,2001 W 5th St,79072
1365,Plainview,Four Points by Sheraton Plainview Long Island,333 S Service Rd,11803
1366,Plano,Hyatt Place Dallas Plano,3100 Dallas Pkwy,75093
1367,Plano,NYLO Plano at Legacy,8201 Preston Rd,75024
1368,Platte City,Ramada Platte City KCI Airport,2512 NW Prairie View Rd,64079
1369,Pleasanton,Hyatt House Pleasanton,4545 Chabot Dr,94588
1370,Plymouth Meeting,Courtyard Philadelphia Plymouth Meeting,651 Fountain Rd,19462
1371,Pocomoke City,Econo Lodge,825 Ocean Hwy,21851
1372,Poplar Bluff,Comfort Inn,2582 N Westwood Blvd,63901
1373,Port Allegany,Port Motel,730 N Main St,16743
1374,Port Allen,Ramada Limited - Port Allen,722 Lobdell Hwy,70767
1375,Port Aransas,Americas Best Value Inn - Corpus Christi/Port Aransas,306 S Alister St,78373
1376,Port Aransas,Tarpon Inn,200 E Cotter Ave,78373
1377,Port Arthur,Suburban Extended Stay Hotel,6900 Memorial Blvd,77642
1378,Port Clyde,Ocean House Hotel,870 Port Clyde Rd,4855
1379,Port Richey,Holiday Inn Express & Suites Port Richey,10619 Us 19,34668
1380,Port Royal,Super 8 Port Royal/beaufort,1360 Ribaut Rd,29935
1381,Portage,Best Western Plus-portage Hotel & Suites,6200 US Highway 20,46368
1382,Portage,Days Inn Portage,N5781 State Road 78,53901
1383,Portland,Holiday Inn Express & Suites Portland-Jantzen Beach,2300 N Hayden Island Dr,97217
1384,Portland,Hotel Rose,50 SW Morrison St,97204
1385,Portland,McMenamins Kennedy School,5736 NE 33rd Ave,97211
1386,Portland,Portland Harbor Hotel,468 Fore St,4101
1387,Portland,Portland Regency Hotel & Spa,20 Milk St,4101
1388,Portland,Radisson Hotel-Portland Airport,6233 Ne 78th Ct,97218
1389,Portland,Sheraton Portland Airport Hotel,8235 Northeast Airport Way,97220
1390,Portland,The Benson Hotel,309 SW Broadway,97205
1391,Portland,"The Press Hotel, Autograph Collection",119 Exchange St,4101
1392,Portland,Viking Motel,6701 N Interstate Ave,97217
1393,Portsmouth,Quality Inn Suites,5100 Old Scioto Trl,45662
1394,Post Falls,Silverstone Inn & Suites,3647 W 5th Ave,83854
1395,Prairie du Chien,"Country Inn & Suites By Carlson, Prairie du Chien",1801 Cabelas Ln,53821-8739
1396,Prairie du Chien,Microtel Inn Suites by Wyndham Prairie du Chien,1833 S Marquette Rd,53821
1397,Prairieville,Royal Motel,17797 Airline Hwy,70769
1398,Prescott,Quality Inn,1105 E Sheldon St,86301
1399,Prescott,The Grand Highland Hotel,154 S Montezuma St,86303
1400,Prince Frederick,Holiday Inn Express Prince Frederick,355 Merrimac Ct,20678
1401,Princeton,"Country Inn Suites By Carlson, Princeton, WV",111 Halls Ridge Rd,24739
1402,Princeton,Days Inn Princeton,2238 N Main St,61356
1403,Prosser,Barn Motor Inn,490 Wine Country Rd,99350
1404,Pryor,Americas Best Value Inn Pryor,123 S Mill St,74361
1405,Pueblo,Baymont Inn & Suites Pueblo,3626 N Freeway Rd,81008-1033
1406,Pullman,Cougar Land Motel,150 W Main St,99163
1407,Punta Gorda,Four Points by Sheraton Punta Gorda Harborside,33 Tamiami Trl,33950
1408,Puyallup,Crossland Economy Studios Tacoma - Puyallup,2101 N Meridian,98371
1409,Radford,Best Western Radford Inn,1501 Tyler Ave,24141
1410,Rahway,Best Western Riverview Inn & Suites,1747 Paterson St,7065
1411,Raleigh,Americas Best Value Inn-north Capital,3401 Capital Blvd,27604
1412,Ramsey,Holiday Inn Express Ramsey-Mahwah,946 State Rt 17,7446
1413,Rancho Cucamonga,Best Western Plus Heritage Inn Rancho Cucamonga/Ontario,8179 Spruce Ave,91730
1414,Rancho Santa Fe,Rancho Valencia Resort Spa,5921 Valencia Cir,92067
1415,Random Lake,Wisconsin -Aire Motel,N535 State Highway 57,53075
1416,Rantoul,Magnuson Hotel Heritage Inn,420 S Murray Rd,61866
1417,Raton,Best Western Plus Raton Hotel,473 Clayton Rd,87740
1418,Raton,Quality Inn,533 Clayton Rd,87740
1419,Rawlins,Rodeway Inn,1500 W Spruce St,82301
1420,Raynham,Quality Inn,164 New State Hwy,2767
1421,Reading,Days Inn Reading Wyomissing,910 Woodland Rd,19610
1422,Reading,Doubletree by Hilton Hotel Reading,701 Penn Street,19601
1423,Red Bluff,Gateway Inn,250 S Main St,96080
1424,Red Feather Lakes,Ramona Lake Cabins,1078 Ramona Dr,80545
1425,Red Oak,Comfort Inn Suites,404 N Interstate 35 Rd,75154
1426,Red River,Lifts West Condominium Hotel,201 W Main St,87558
1427,Red River,Ponderosa Lodge,200 W Main St,87558
1428,Red River,Terrace Towers Lodge,712 W Main St,87558
1429,Redding,Motel 6,1640 Hilltop Dr,96002
1430,Redding,Oxford Suites Redding,1967 Hilltop Dr,96002
1431,Redmond,Best Western Plus Rama Inn,2630 SW 17th Pl,97756
1432,Redmond,Comfort Suites Redmond Airport,2243 SW Yew Ave,97756
1433,Rensselaer,Comfort Suites,8928 W State Road 114,47978
1434,Renton,Larkspur Landing Renton,1701 E Valley Rd,98057
1435,Republic,Klondike Motel,150 N Clark St,99166
1436,Reynoldsburg,Days Inn Columbus East,2100 Brice Rd,43068
1437,Rhinelander,Kafka's Resort,4281 W Lake George Rd,54501
1438,Rialto,Americas Best Value Inn-rialto,425 W Foothill Blvd,92376
1439,Richardson,Residence Inn Dallas Richardson,1040 Waterwood Dr,75082
1440,Richford,Grey Gables Mansion,122 River St,5476
1441,Richland,Courtyard Richland Columbia Point,480 Columbia Point Dr,99352-4373
1442,Richmond,Comfort Suites,2007 Colby Taylor Dr,40475
1443,Richmond,"Country Inn Suites By Carlson, Richmond I-95 South",2401 Willis Rd,23237
1444,Richmond,Econo Lodge,8350 Brook Rd,23227
1445,Richmond,Hampton Inn Suites Richmond,455 Commerce Rd,47374
1446,Richmond,Quality Inn North,801 E Parham Rd,23227
1447,Richmond,Quality Inn Suites,3200 W Broad St,23230
1448,Richmond,Red Roof Inn - Richmond South,4350 Commerce Rd,23234-2240
1449,Ridgecrest,Travel Inn,131 W Upjohn Ave,93555
1450,Ripton,Robert Frost Mountain Cabins,2430 N Branch Rd,5766
1451,Riverside,Argosy Casino Hotel Spa,777 NW Argosy Pkwy,64150
1452,Roanoke,Best Western Plus Inn at Valley View,5050 Valley View Blvd NW,24012
1453,Roanoke,Hampton Inn Roanoke/Hollins - I-81,7922 Plantation Rd,24019
1454,Rochester,Best Western The Inn At Rochester Airport,395 Buell Rd,14624
1455,Rochester,Comfort Inn Suites West - Medical Center,2005 Commerce Dr NW,55901
1456,Rochester,Towpath Motel,2323 Monroe Ave,14618
1457,Rockaway Beach,Silver Sands Oceanfront Motel,215 S Pacific St,97136-9596
1458,Rockford,Alpine Inn,4404 E State St,61108
1459,Rockford,Red Roof Inn Rockford,7434 E State St,61108
1460,Rockford,Staybridge Suites Rockford,633 N Bell School Rd,61107
1461,Rockland,250 Main Hotel,250 Main St,4841
1462,Rocky Mount,"Country Inn & Suites By Carlson, Rocky Mount, NC",672 English Rd,27804
1463,Rohnert Park,Motel 6,6145 Commerce Blvd,94928
1464,Rolla,Quality Inn,1507 Martin Springs Dr,65401
1465,Ronks,Candlelight Inn Bed & Breakfast,2574 Lincoln Hwy E,17572-9771
1466,Rosemead,Flamingo Inn Rosemead,8621 Garvey Ave,91770
1467,Rufus,Tyee Motel,304 E 1st St,97050
1468,Ruidoso,Best Western Plus Ruidoso Inn,97 Camelot Dr,88345
1469,Rush City,Grant House Hotel Eatery,80 W 4th St,55069
1470,Russell,The Lodge At Russell,901 S Fossil St,67665
1471,Russellville,Budget Inn,1206 E Main St,72801
1472,Russellville,Quality Inn,3019 E Parkway Dr,72802
1473,Ruston,Quality Inn,1951 N Service Rd E,71270
1474,Saco,Blue Haven Motor Court,1015 Portland Rd,4072
1475,Saco,Hampton Inn-saco/biddeford,48 Industrial Park Rd,4072
1476,Sacramento,Hyatt Regency Sacramento,1209 L St,95814
1477,Sacramento,Residence Inn Sacramento Airport Natomas,2410 W El Camino Ave,95833
1478,Safford,Best Western Desert Inn,1391 W Thatcher Blvd,85546
1479,Saginaw,Fairfield Inn Saginaw,5200 Fashion Square Blvd,48604
1480,St. Cloud,Quality Inn,4040 2nd St S,56301
1481,St. Cloud,Super 8 St Cloud,50 Park Ave S,56301
1482,Saint Ignace,The Cedars Motel,2040 I-75 Business Loop,49781
1483,St. Louis,Days Inn St. Louis - Lindbergh Boulevard,3660 S Lindbergh Blvd,63127
1484,St. Louis,Drury Inn Suites St. Louis Convention Center,711 N Broadway,63102
1485,St. Louis,Drury Plaza Hotel St. Louis at the Arch,2 S 4th St,63102
1486,St. Louis,Hampton Inn & Suites St Louis at Forest Park,5650 Oakland Ave,63110
1487,St. Louis,Hampton Inn & Suites St. Louis/South I-55,4200 Mid America Ln,63129-1202
1488,St. Louis,Home2 Suites by Hilton St. Louis/ Forest Park,920 S Taylor Ave,63110
1489,St. Louis,Pear Tree Inn St. Louis Near Union Station,2211 Market St,63103
1490,St. Louis,Residence Inn St. Louis Galleria,8011 Galleria Pkwy,63117
1491,St. Louis,Seven Gables Inn,26 N Meramec Ave,63105
1492,Saint Marys,Best Western Plus Executive Inn,1002 Earth Rd,15857
1493,Salem,Crossland Economy Studios Salem - North,3535 Fisher Rd NE,97305
1494,Salem,La Quinta Inn Roanoke Salem,140 Sheraton Dr,24153-3003
1495,Salem,Red Roof Inn Salem,15 Red Roof Ln,3079
1496,Salem,Salem Motel,1209 W Mulberry St,47167
1497,Salina,America's Best Value Inn,2403 S 9th St,67401
1498,Salina,Best Western Plus Midwest Inn Suites,745 W Schilling Rd,67401
1499,Salina,Log Cabin Motel,440 N Broadway Blvd,67401
1500,Salina,Rodeway Inn,1400 S State St,84654
1501,Salisbury,Comfort Suites,1040 E Innes St,28144
1502,San Antonio,Comfort Suites Alamo/River walk,505 Live Oak,78202
1503,San Antonio,Courtyard San Antonio SeaWorld®/Lackland,6738 NW Loop 410,78238
1504,San Antonio,Drury Inn Suites San Antonio North Stone Oak,801 N Loop 1604 E,78232
1505,San Antonio,Drury Inn Suites San Antonio Riverwalk,201 N Saint Marys St,78205
1506,San Antonio,Hampton Inn Suites San Antonio-Downtown/Market Square,411 S Flores St,78204
1507,San Antonio,Hyatt Place San Antonio-Northwest/Medical Center,4303 Hyatt Place Dr,78230
1508,San Antonio,La Quinta Inn Suites San Antonio Northwest,11155 W Loop 1604 N,78254
1509,San Diego,Best Western Seven Seas,411 Hotel Cir S,92108-3402
1510,San Diego,Courtyard San Diego Sorrento Valley,9650 Scranton Rd,92121
1511,San Diego,DoubleTree by Hilton Golf Resort San Diego,14455 Penasquitos Dr,92129
1512,San Diego,Fairmont Grand Del Mar,5300 Grand del Mar Ct,92130
1513,San Diego,Hampton San Diego-Kearny Mesa,5434 Kearny Mesa Rd,92111
1514,San Diego,Holiday Inn Express San Diego Sea World - Beach Area,4540 Mission Bay Dr,92109-4919
1515,San Diego,Residence Inn San Diego Central,5400 Kearny Mesa Rd,92111-1303
1516,San Diego,Rodeway Inn San Diego Near Qualcomm Stadium,5399 Adobe Falls Rd,92120-4403
1517,San Diego,SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,12032 Scripps Highlands Dr,92131-5155
1518,San Diego,"The Dana On Mission Bay, BW Premier Collection",1710 W Mission Bay Dr,92109
1519,San Diego,The Westin San Diego Gaslamp Quarter,910 Broadway Cir,92101
1520,San Francisco,Halcyon Hotel,649 Jones St,94102
1521,San Francisco,Hotel Zelos,12 4th St,94103
1522,San Francisco,Hotel Zetta San Francisco,55 5th Street,94103
1523,San Francisco,InterContinental San Francisco,888 Howard St,94103
1524,San Francisco,King George Hotel,334 Mason St,94102
1525,San Francisco,San Francisco Marriott Marquis,780 Mission St,94103
1526,San Francisco,"The Cartwright Hotel - Union Square, BW Premier Collection",524 Sutter St,94102-1102
1527,San Francisco,Wyndham Canterbury at San Francisco,750 Sutter St,94109-6417
1528,San Jose,Four Points by Sheraton San Jose - Silicon Valley,399 Silicon Valley Blvd,95138
1529,San Jose,The Westin San Jose,302 S Market St,95113
1530,San Jose,Wyndham Garden San Jose Silicon Valley,399 Silicon Valley Blvd,95138-1858
1531,San Luis Obispo,El Toro Motel,625 Toro St,93401
1532,San Luis Obispo,Inn At San Luis Obispo,1895 Monterey St,93401
1533,San Luis Obispo,La Cuesta Inn,2074 Monterey St,93401
1534,San Luis Obispo,Sunbeam Motel,1656 Monterey St,93401
1535,San Marcos,Wingate by Wyndham San Marcos,108 N Interstate 35,78666
1536,San Patricio,Hurd La Rinconada Gallery Guest Homes,105 La Rinconada Lane Highway 70 MM 281,88348
1537,San Ramon,San Ramon Marriott,2600 Bishop Dr,94583
1538,Sandston,Hilton Garden Inn Richmond Airport,441 International Center Dr,23150
1539,Sanibel,Sanibel Inn,937 E Gulf Dr,33957
1540,Santa Barbara,Best Western Plus Encina Inn & Suites,2220 Bath St,93105
1541,Santa Barbara,Blue Sands Motel,421 S Milpas St,93103
1542,Santa Barbara,"Brisas del Mar, Inn at the Beach",223 Castillo St,93101
1543,Santa Barbara,The Parkside Inn,424 Por La Mar,93103
1544,Santa Fe,Courtyard Santa Fe,3347 Cerrillos Rd,87507-7207
1545,Santa Fe,Motel 6 Santa Fe - Cerrillos Road South,3695 Cerrillos Rd,87507
1546,Santa Fe,The Pecos Trail Inn,2239 Old Pecos Trl,87505
1547,Santa Monica,Cameo Bar at Viceroy Santa Monica,1819 Ocean Ave,90401
1548,Santa Monica,Sea Shore Motel,2637 Main St,90405
1549,Santa Monica,Shore Hotel,1515 Ocean Ave,90401
1550,Santa Rosa,BEST WESTERN Garden Inn,1500 Santa Rosa Ave,95404
1551,Santee,Comfort Inn Suites,221 Britain St,29142
1552,Santee,Quality Inn Suites,8929 Old Number Six Hwy,29142
1553,Sarasota,Aloft Sarasota,1401 Ringling Blvd,34236
1554,Sarasota,Holiday Inn Sarasota-Airport,8009 15th St E,34243
1555,Sausalito,Hotel Sausalito,16 El Portal,94965
1556,Sausalito,The Gables Inn Sausalito,62 Princess St,94965
1557,Savanna,Savanna Inn & Suites,101 Valley View Dr,61074
1558,Savannah,Best Western Central Inn,45 Eisenhower Dr,31406
1559,Savannah,Comfort Inn Suites Savannah Airport,15 Jay R Turner Dr,31408
1560,Savannah,Comfort Suites Historic District,630 W Bay St,31401
1561,Savannah,Days Inn Savannah,1695 Pickwick St,38372
1562,Savannah,Holiday Inn Savannah Historic District,520 W Bryan St,31401
1563,Schellsburg,Shawnee Motel,3913 Pitt St,15559
1564,Schiller Park,Four Points By Sheraton Chicago O'hare Airport,10249 Irving Park Rd,60176
1565,Scottsdale,Courtyard by Marriott Scottsdale Salt River,5201 N Pima Rd,85250
1566,Scottsdale,Motel 6 Scottsdale,6848 E Camelback Rd,85251
1567,Scranton,Microtel Inn & Suites By Wyndham Dickson City/scranton,232 Main St,18519
1568,Searcy,Heritage Inn,907 E Market Ave,72149
1569,Seattle,Bed and Breakfast Inn Seattle,1808 E Denny Way,98122-2812
1570,Seattle,Courtyard Seattle Downtown/Lake Union,925 Westlake Ave N,98109-3524
1571,Seattle,Hyatt House Seattle/Downtown,201 5th Ave N,98109-5093
1572,Seattle,Inn at El Gaucho,2505 1st Ave,98121-1302
1573,Seattle,Maxwell Hotel,300 Roy St,98109
1574,Seattle,Residence Inn Seattle Downtown/Lake Union,800 Fairview Ave N,98109-4412
1575,Seattle,Silver Cloud Inn - Seattle Lake Union,1150 Fairview Ave N,98109-4433
1576,Seattle,The Roosevelt Hotel,1531 7th Ave,98101
1577,Seattle,Warwick Seattle Hotel,401 Lenora St,98121
1578,Secaucus,Holiday Inn Secaucus Meadowlands,300 Plaza Dr,7094
1579,Secaucus,Meadowlands Plaza Hotel,40 Wood Ave,7094
1580,Sedona,Best Western Plus Arroyo Roble Hotel & Creekside Villas,400 N State Route 89A,86336
1581,Sedona,Days Inn Kokopelli Sedona,6465 State Route 179,86351
1582,Sedona,Wildflower Inn,6086 State Route 179,86351
1583,Sequim,Quality Inn Suites At Olympic National Park,134 River Rd,98382
1584,Sevierville,Days Inn Apple Valley Sevierville,1841 Parkway,37862
1585,Sevierville,Sleep Inn,1020 Parkway,37862
1586,Seward,Cobblestone Hotel Suites,2575 Progressive Rd,68434
1587,Shamrock,Shamrock Country Inn,711 E 12th St,79079
1588,Shawnee,Quality Inn,4900 N Harrison St,74804
1589,Sheboygan,Blue Harbor Resort,725 Blue Harbor Dr,53081
1590,Shelbyville,Bay Pointe Inn Restaurant,11456 Marsh Rd,49344
1591,Shell,The Hideout Lodge Guest Ranch,3170 Road 40 12,82441
1592,Sidney,Park Plaza Motel,601 S Central Ave,59270
1593,Sierra Vista,Quality Inn,1631 S Highway 92,85635
1594,Sikeston,Best Western Plus Sikeston,120 S Interstate Dr,63801
1595,Sikeston,Drury Inn Suites Sikeston,2608 E Malone Ave,63801
1596,Washington DC,DoubleTree by Hilton Hotel Washington DC - Silver Spring,8727 Colesville Rd,20910
1597,Silverdale,Oxford Suites Silverdale,9550 Silverdale Way NW,98383
1598,Silverton,Grand Imperial Hotel,1219 Greene St,81433
1599,Simpsonville,Hampton Inn Greenville/simpsonville,3934 Grandview Dr,29680
1600,Sioux City,Hampton Inn Suites Sioux City/South,5555 Sergeant Rd,51106
1601,Sioux City,New Victorian Inn Suites Sioux City,3101 Singing Hills Blvd,51106
1602,Sioux City,Quality Inn Suites,4230 S Lakeport St,51106
1603,Sioux Falls,Best Western Empire Towers,4100 W Shirley Pl,57106
1604,Sioux Falls,Comfort Inn Suites,3721 W Avera Dr,57108
1605,Sioux Falls,Comfort Suites,3208 S Carolyn Ave,57106
1606,Sioux Falls,Courtyard by Marriott Sioux Falls,4300 West Empire Place,57106
1607,Sioux Falls,Holiday Inn Express & Suites Sioux Falls At Empire Mall,2501 S Shirley Ave,57106
1608,Sioux Falls,Holiday Inn Express & Suites Sioux Falls Southwest,3821 W Avera Dr,57108
1609,Sister Bay,Bluffside Motel,10641 Bluffside Rd,54234
1610,Sister Bay,Nordic Lodge,2721 Nordic Dr,54234
1611,Slate Run,Hotel Manor,392 Slate Run Rd,17769
1612,Smyrna,Country Inn&Suites By Carlson,2175 Church Rd Se,30080
1613,Solvang,Solvang Inn Cottages,1518 Mission Dr,93463
1614,Somers Point,Budget Inn,715 New Rd,8244
1615,Somerset,Americas Best Value Inn,125 N Highway 27,42503
1616,Somerset,Candlewood Suites Somerset,41 Worlds Fair Dr,8873
1617,South Bend,Americas Best Value Inn,425 N Dixie Way,46637-3313
1618,South Haven,Comfort Suites,1755 Phoenix St,49090
1619,South Haven,Hotel Nichols,201 Center St,49090
1620,South Lake Tahoe,Basecamp Hotel,4143 Cedar Ave,96150
1621,South Lake Tahoe,Inn by the Lake,3300 Lake Tahoe Blvd,96150
1622,South Lake Tahoe,Lodge At Lake Tahoe,3840 Pioneer Trl,96150
1623,Southaven,Comfort Suites,7075 Moore Dr,38671
1624,Southaven,Hampton Inn Memphis/Southaven,390 Goodman Rd W,38671
1625,Southfield,Red Roof Inn Detroit - Southfield,27660 Northwestern Hwy,48034
1626,Spartanburg,Clevedale Historic Inn And Gardens,1050 Willis Rd,29301
1627,Spartanburg,Crossland Economy Studios Spartanburg - Asheville Hwy.,130 Mobile Dr,29303
1628,Spearfish,Best Western Black Hills Lodge,540 E Jackson Blvd,57783
1629,Speculator,Lake Pleasant Lodge,2839 State Route 30,12164
1630,Spokane,Fairfield Inn & Suites Spokane Downtown,311 N Riverpoint Blvd,99202
1631,Springdale,Hampton Inn Suites Springdale,1700 S 48th St,72762
1632,Springfield,Baymont Inn & Suites Springfield,319 E Leffel Ln,45505
1633,Springfield,Best Western Plus Springfield Airport Inn,4445 W Chestnut Expy,65802
1634,Springfield,Best Western Route 66 Rail Haven,203 S Glenstone Ave,65802
1635,Springfield,Best Western Springfield,6721 Commerce St,22150
1636,Springfield,Comfort Inn,6560 Loisdale Ct,22150
1637,Springfield,"Extended Stay America Washington, D.C. - Springfield",6800 Metropolitan Center Dr,22150
1638,Springfield,Hampton Inn & Suites Springfield/Downtown,851 E Columbus Ave,1105
1639,Springfield,Hampton Inn Springfield,101 W Leffel Ln,45505
1640,Springfield,Hampton Inn Springfield South,3232 S. Glenstone,65804
1641,Washington DC,Holiday Inn Express Washington Dc Sw - Springfield,6401 Brandon Ave,22150
1642,Springfield,Residence Inn Springfield South,2915 Stanford Ave,62703
1643,Springfield,Stage Stop Hotel,1033 Main St,81073
1644,Springfield,hampton inn Springfield southeast,3370 E Montclair St,65804
1645,Suffolk,Comfort Suites Suffolk - Chesapeake,5409 Plummer Blvd,23435
1646,Suffolk,Hilton Garden Inn Chesapeake/Suffolk,5921 Harbour View Blvd,23435
1647,Suffolk,TownePlace Suites by Marriott Suffolk Chesapeake,8050 Harbour View Blvd,23435
1648,Sugar Land,Hyatt Place Houston/Sugar Land,16730 Creek Bend Dr,77478
1649,Suitland,Hampton Inn Suites Camp Springs/Andrews AFB,5000 Mercedes Blvd,20746
1650,Sulphur,Best Western Plus Executive Hotel Suites,1200 Pintail St,70665
1651,Sulphur,Hampton Inn Sulphur/Lake Charles Area,210 Henning Dr,70663
1652,Summersville,Econo Lodge,1203 Broad St,26651
1653,Summersville,Sleep Inn,701 Professional Park Dr,26651
1654,Summerville,Sleep inn,115 Holiday Dr,29483
1655,Sunnyvale,Courtyard Sunnyvale Mountain View,660 W El Camino Real,94087
1656,Sunnyvale,Vagabond Inn Sunnyvale,816 W Ahwanee Ave,94085
1657,Superior,The Bay Motel,306 E 3rd St,54880-6807
1658,Sutter Creek,Hotel Sutter,53 Main St,95685
1659,Sylva,Comfort Inn,1235 E Main St,28779
1660,Sylva,Economy Inn,940 W Main St,28779
1661,Tacoma,Holiday Inn Express & Suites Tacoma Downtown,2102 S C St,98402
1662,Tallahassee,Governor's Inn,209 S Adams St,32301
1663,Tallahassee,Hilton Garden Inn Tallahassee Central,1330 Blairstone Rd,32301
1664,Tallahassee,Home2 Suites by Hilton Tallahassee State Capitol,210 S Magnolia Dr,32301
1665,Tallahassee,Quality Inn Suites,6737 Mahan Dr,32308
1666,Tallahassee,Red Roof Inn Tallahassee,2930 Hospitality St,32303
1667,Tampa,Baymont Inn & Suites Tampa near Busch Gardens / USF,3001 University Center Dr,33612
1668,Tampa,Chase Suite Hotel Tampa,3075 N Rocky Point Dr E,33607
1669,Tampa,Comfort Suites Tampa / Brandon,9932 E Adamo Dr,33619
1670,Tampa,Grand Hyatt Tampa Bay,2900 Bayport Dr,33607
1671,Tampa,Hilton Garden Inn Tampa East/brandon,10309 Highland Manor Dr,33610
1672,Tampa,Holiday Inn Hotel & Suites Tampa North-busch Gardens Area,11310 N 30th St,33612
1673,Tampa,Jayhawk Motel,3415 N Nebraska Ave,33603
1674,Tarpon Springs,Quality Inn & Suites,38724 US Highway 19 N,34689
1675,Tarzana,St George Motor Inn,19454 Ventura Blvd,91356
1676,Tavares,Best Western Plus Lake County Inn & Suites,1380 E Burleigh Blvd,32778
1677,Temecula,Best Western Country Inn,27706 Jefferson Ave,92590
1678,Temecula,The INN at Europa Village,33350 LA Serena Way,92591
1679,Terre Haute,Quality Inn,555 S 3rd St,47807
1680,Texarkana,Americas Best Value Inn Texarkana,4200 N State Line Ave,71854
1681,Texarkana,Comfort Suites-Texarkana,5420 Crossroads Pkwy,71854
1682,Texarkana,Hampton Inn Texarkana Arkansas,5302 Crossroads Pkwy,71854
1683,Texarkana,Motel 6 Texarkana TX,1924 Saint Michael Dr,75503
1684,Thomaston,Econo Lodge,1207 Highway 19 N,30286
1685,Thomson,Econo Lodge,130 N Seymour Dr,30824
1686,Thorp,Heritage Court Motel,100 S Washington St,54771
1687,Tidioute,Landmark Hotel,99 Main St,16351
1688,Tilton,Econo Lodge Inn Suites,650 Laconia Rd,3276
